example_id                                                                         | status | run_time        |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:4:3]          | passed | 0.01755 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:4:4:1]        | passed | 0.01443 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:4:4:2]        | passed | 0.01465 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:4:5:1]        | passed | 0.01149 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:4:5:2]        | passed | 0.0097 seconds  |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:5:1:1]        | passed | 0.01936 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:5:1:2]        | passed | 0.03273 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:5:1:3]        | passed | 0.01922 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:5:2:1]        | passed | 0.0187 seconds  |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:5:2:2]        | passed | 0.02136 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:5:2:3]        | passed | 0.01742 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:5:3]          | passed | 0.02102 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:5:4]          | passed | 0.02328 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:5:5]          | passed | 0.01983 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:5:6:1]        | passed | 0.01462 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:5:6:2]        | passed | 0.0198 seconds  |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:5:7:1]        | passed | 0.01479 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:5:7:2]        | passed | 0.01391 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:6:1:1:1]      | passed | 0.01826 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:6:1:1:2]      | passed | 0.01899 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:6:1:2]        | passed | 0.06251 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:6:1:3]        | passed | 0.04452 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:6:2]          | passed | 0.49435 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:6:3]          | passed | 0.49765 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:6:4:1]        | passed | 0.02393 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:6:4:2]        | passed | 0.01358 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:7:1:1]        | passed | 0.029 seconds   |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:7:1:2]        | passed | 0.026 seconds   |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:7:1:3]        | passed | 0.02411 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:7:2]          | passed | 0.03894 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:7:3]          | passed | 0.04514 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:7:4]          | passed | 0.04336 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:7:5:1]        | passed | 0.02894 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:7:5:2]        | passed | 0.02408 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:7:6:1]        | passed | 0.02502 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:7:6:2]        | passed | 0.03122 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:8:1]          | passed | 0.03569 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:8:2]          | passed | 0.0279 seconds  |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:8:3]          | passed | 0.0264 seconds  |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:8:4:1]        | passed | 0.03081 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:8:4:2]        | passed | 0.02613 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:9:1:1]        | passed | 0.49626 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:9:1:2]        | passed | 0.55119 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:9:1:3]        | passed | 3.88 seconds    |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:9:1:4]        | passed | 0.52019 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:9:1:5]        | passed | 0.50361 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:9:2]          | passed | 0.0389 seconds  |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:9:3]          | passed | 0.04531 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:9:4]          | passed | 0.03351 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:9:5]          | passed | 0.03442 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:9:6]          | passed | 0.03346 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:9:7:1:1]      | passed | 0.02513 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:9:7:1:2]      | passed | 0.02421 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:9:7:2:1]      | passed | 0.03689 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:9:7:2:2]      | passed | 0.03096 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:10:1:1]       | passed | 0.028 seconds   |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:10:1:2]       | passed | 0.02877 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:10:2:1:1]     | passed | 0.02767 seconds |
./spec/app/controllers/secondary_authentication_controller_spec.rb[1:10:2:1:2]     | passed | 0.03112 seconds |
